Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
572836,23505,PLAYING CARDS I LOVE LONDON ,1,2011-10-26 11:51:00,1.25,15568.0,United Kingdom
514022,15056BL,EDWARDIAN PARASOL BLACK,5,2010-06-30 11:06:00,5.95,15039.0,United Kingdom
527751,22576,SWALLOW WOODEN CHRISTMAS DECORATION,5,2010-10-18 16:38:00,0.85,17848.0,United Kingdom
523564,22670,FRENCH WC SIGN BLUE METAL,2,2010-09-22 15:37:00,1.25,13610.0,United Kingdom
571779,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-10-19 11:27:00,0.21,12748.0,United Kingdom
492252,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2009-12-16 10:56:00,2.95,13999.0,United Kingdom
490998,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2009-12-08 17:24:00,0.42,16253.0,United Kingdom
576689,22150,3 STRIPEY MICE FELTCRAFT,3,2011-11-16 12:18:00,1.95,16657.0,United Kingdom
561247,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-07-26 11:38:00,1.25,16592.0,United Kingdom
545038,82599,FANNY'S REST STOPMETAL SIGN,1,2011-02-27 10:13:00,2.1,13684.0,United Kingdom
542238,22667,RECIPE BOX RETROSPOT ,6,2011-01-26 14:35:00,2.95,12591.0,Italy
508504,84086B,YELLOW/BLUE RETRO RADIO,1,2010-05-16 16:05:00,2.95,13451.0,United Kingdom
509159,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,2010-05-20 13:39:00,8.5,15005.0,United Kingdom
496578,84466,TOP SECRET PEN SET,24,2010-02-02 13:42:00,1.25,12748.0,United Kingdom
522699,22120,WELCOME  WOODEN BLOCK LETTERS,3,2010-09-16 11:29:00,9.95,18219.0,United Kingdom
536993,82011C,BATHROOM SCALES FOOTPRINTS IN SAND,1,2010-12-03 15:19:00,3.75,14396.0,United Kingdom
527328,20727,LUNCH BAG  BLACK SKULL.,1,2010-10-15 15:06:00,1.65,12748.0,United Kingdom
522213,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2010-09-13 12:05:00,2.95,14209.0,United Kingdom
522967,22708,WRAP DOLLY GIRL,25,2010-09-19 13:02:00,0.42,18257.0,United Kingdom
559639,23089,GLASS BON BON JAR,24,2011-07-11 12:23:00,1.65,13767.0,United Kingdom
573320,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,24,2011-10-30 10:29:00,2.55,15513.0,United Kingdom
545308,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2011-03-01 13:19:00,9.95,14656.0,United Kingdom
490024,90214C,"LETTER ""C"" BLING KEY RING",1,2009-12-03 12:40:00,1.25,14606.0,United Kingdom
526651,22130,PARTY CONE CHRISTMAS DECORATION ,6,2010-10-12 13:54:00,0.85,16775.0,United Kingdom
575502,23207,LUNCH BAG ALPHABET DESIGN,10,2011-11-10 10:10:00,1.65,16700.0,United Kingdom
560893,23310,BUBBLEGUM RING ASSORTED,36,2011-07-21 17:08:00,0.42,13804.0,United Kingdom
568238,21500,PINK POLKADOT WRAP ,25,2011-09-26 12:00:00,0.42,13927.0,United Kingdom
557952,23321,SMALL WHITE HEART OF WICKER,5,2011-06-23 18:33:00,1.65,14584.0,United Kingdom
519252,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2010-08-15 15:26:00,3.75,17841.0,United Kingdom
575937,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-11-13 11:24:00,2.08,12935.0,United Kingdom
574844,22476,EMPIRE UNION JACK TV DINNER TRAY,3,2011-11-07 11:57:00,4.95,12783.0,Portugal
501910,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,2010-03-22 09:05:00,3.75,12639.0,Sweden
535349,22942,CHRISTMAS LIGHTS 10 SANTAS ,4,2010-11-25 16:52:00,8.5,18245.0,United Kingdom
580831,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-12-06 11:39:00,4.95,14418.0,United Kingdom
531382,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2010-11-07 16:29:00,0.85,16549.0,United Kingdom
523524,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,2010-09-22 13:07:00,9.95,14570.0,United Kingdom
576650,22583,PACK OF 6 HANDBAG GIFT BOXES,6,2011-11-16 10:34:00,2.55,14286.0,United Kingdom
560453,21060,PARTY INVITES BALLOON GIRL,12,2011-07-19 09:52:00,0.85,13209.0,United Kingdom
566220,23314,VINTAGE CHRISTMAS TABLECLOTH,6,2011-09-09 15:53:00,12.5,15251.0,United Kingdom
527366,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2010-10-17 11:24:00,4.95,15571.0,United Kingdom
517130,22456,NATURAL SLATE CHALKBOARD LARGE ,2,2010-07-27 10:07:00,4.95,16059.0,United Kingdom
501049,20724,RED SPOTTY CHARLOTTE BAG,100,2010-03-12 10:41:00,0.72,14646.0,Netherlands
511637,22037,ROBOT BIRTHDAY CARD,12,2010-06-09 13:04:00,0.42,15298.0,United Kingdom
528745,22090,PAPER BUNTING RETROSPOT,2,2010-10-24 14:35:00,2.95,14551.0,United Kingdom
561881,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-07-31 12:47:00,2.95,16477.0,United Kingdom
533423,21535,RED RETROSPOT SMALL MILK JUG,3,2010-11-17 11:19:00,2.55,16386.0,United Kingdom
504898,37370,RETRO COFFEE MUGS ASSORTED,2,2010-04-18 14:35:00,1.25,16409.0,United Kingdom
501879,22136,LOVE HEART SOCK HANGER,1,2010-03-21 13:27:00,1.65,17472.0,United Kingdom
557746,21166,COOK WITH WINE METAL SIGN ,1,2011-06-22 12:24:00,2.08,15059.0,United Kingdom
537371,22358,KINGS CHOICE TEA CADDY ,2,2010-12-06 12:47:00,2.95,15028.0,United Kingdom
513558,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,2010-06-25 13:27:00,3.75,17138.0,United Kingdom
503401,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,2010-03-31 16:31:00,4.95,17428.0,United Kingdom
575508,22759,SET OF 3 NOTEBOOKS IN PARCEL,96,2011-11-10 10:32:00,1.45,14646.0,Netherlands
553035,22713,CARD I LOVE LONDON ,12,2011-05-12 20:13:00,0.42,17337.0,United Kingdom
564226,POST,POSTAGE,2,2011-08-24 10:13:00,18.0,12523.0,France
548911,22084,PAPER CHAIN KIT EMPIRE,6,2011-04-05 09:09:00,2.95,12951.0,United Kingdom
578667,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2011-11-24 17:10:00,6.35,15514.0,United Kingdom
537204,21014,SWISS CHALET TREE DECORATION ,5,2010-12-05 14:45:00,0.85,15555.0,United Kingdom
535661,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2010-11-28 11:33:00,1.65,13069.0,United Kingdom
550487,23184,BULL DOG BOTTLE OPENER,4,2011-04-18 14:21:00,4.95,18219.0,United Kingdom
538826,21112,"SWISS ROLL TOWEL, PINK  SPOTS",12,2010-12-14 12:58:00,2.95,12370.0,Cyprus
527133,47566,PARTY BUNTING,24,2010-10-15 09:33:00,4.65,12709.0,Germany
553390,22652,TRAVEL SEWING KIT,2,2011-05-16 16:41:00,1.65,17841.0,United Kingdom
575690,35970,ZINC FOLKART SLEIGH BELLS,12,2011-11-10 16:20:00,1.69,14189.0,United Kingdom
525234,22728,ALARM CLOCK BAKELIKE PINK,4,2010-10-04 14:15:00,3.75,15730.0,United Kingdom
529763,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2010-10-29 15:00:00,1.25,14081.0,United Kingdom
556573,22084,PAPER CHAIN KIT EMPIRE,6,2011-06-13 13:32:00,2.95,14667.0,United Kingdom
537041,22728,ALARM CLOCK BAKELIKE PINK,3,2010-12-05 10:36:00,3.75,16033.0,United Kingdom
497378,21175,GIN + TONIC DIET METAL SIGN,12,2010-02-09 11:39:00,2.1,13089.0,United Kingdom
572306,20668,DISCO BALL CHRISTMAS DECORATION,24,2011-10-23 15:11:00,0.12,17841.0,United Kingdom
553392,22844,VINTAGE CREAM DOG FOOD CONTAINER,12,2011-05-16 16:44:00,7.65,16131.0,United Kingdom
538095,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2010-12-09 14:55:00,3.75,17097.0,Spain
523286,22812,PACK 3 BOXES CHRISTMAS PANNETONE,3,2010-09-21 12:07:00,1.95,14716.0,United Kingdom
550994,22231,JIGSAW TREE WITH BIRDHOUSE,1,2011-04-21 19:55:00,1.45,14562.0,United Kingdom
536532,22553,PLASTERS IN TIN SKULLS,24,2010-12-01 13:24:00,1.65,12433.0,Norway
511961,21155,RED SPOTTY PEG BAG,6,2010-06-11 13:27:00,2.1,13337.0,United Kingdom
539286,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,18,2010-12-16 16:05:00,2.95,14735.0,United Kingdom
537141,22865,HAND WARMER OWL DESIGN,3,2010-12-05 12:57:00,2.1,15570.0,United Kingdom
566600,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,2011-09-13 15:41:00,0.29,13704.0,United Kingdom
526200,21258,VICTORIAN SEWING BOX LARGE,1,2010-10-10 13:03:00,12.75,15266.0,United Kingdom
519613,90177D,DROP DIAMANTE EARRINGS PURPLE,6,2010-08-18 17:43:00,2.95,15154.0,United Kingdom
575298,23394,POSTE FRANCE CUSHION COVER,1,2011-11-09 12:29:00,3.75,17841.0,United Kingdom
501470,21830,ASSORTED CREEPY CRAWLIES,48,2010-03-16 16:18:00,0.42,17596.0,United Kingdom
540412,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-01-07 10:27:00,4.95,13842.0,United Kingdom
575840,22728,ALARM CLOCK BAKELIKE PINK,8,2011-11-11 11:56:00,3.75,13137.0,United Kingdom
553833,23066,SMALL DECO JEWELLERY STAND,1,2011-05-19 11:41:00,8.25,17346.0,United Kingdom
492797,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,2009-12-20 11:17:00,0.95,17412.0,United Kingdom
508470,21411,GINGHAM HEART  DOORSTOP RED,1,2010-05-16 11:24:00,4.25,16922.0,United Kingdom
535799,22813,PACK 3 BOXES BIRD PANNETONE ,1,2010-11-28 14:49:00,1.95,16720.0,United Kingdom
497518,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-02-10 13:18:00,1.25,15312.0,United Kingdom
530344,22668,PINK BABY BUNTING,5,2010-11-02 15:39:00,2.95,16225.0,United Kingdom
527971,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,18,2010-10-20 10:09:00,2.95,13373.0,United Kingdom
578305,23007, SPACEBOY BABY GIFT SET,5,2011-11-23 15:44:00,14.95,14088.0,United Kingdom
532095,84949,SILVER HANGING T-LIGHT HOLDER,6,2010-11-10 16:05:00,1.65,14651.0,United Kingdom
549555,22570,FELTCRAFT CUSHION RABBIT,1,2011-04-10 12:52:00,3.75,13606.0,United Kingdom
504854,21911,GARDEN METAL SIGN ,8,2010-04-18 10:40:00,1.65,16923.0,United Kingdom
568325,23298,SPOTTY BUNTING,3,2011-09-26 13:57:00,4.95,14667.0,United Kingdom
571290,22633,HAND WARMER UNION JACK,12,2011-10-16 15:32:00,2.1,17183.0,United Kingdom
547223,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-21 15:10:00,1.69,12867.0,United Kingdom
517760,21976,PACK OF 60 MUSHROOM CAKE CASES,2,2010-08-02 10:42:00,0.55,17068.0,United Kingdom
540095,22197,SMALL POPCORN HOLDER,4,2011-01-04 15:40:00,0.85,14553.0,United Kingdom
537614,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-12-07 13:29:00,1.95,16904.0,United Kingdom
509810,22109,FULL ENGLISH BREAKFAST PLATE,1,2010-05-25 17:22:00,3.75,17862.0,United Kingdom
522122,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2010-09-13 09:29:00,3.75,17416.0,United Kingdom
498418,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2010-02-18 16:20:00,0.85,18257.0,United Kingdom
500176,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-03-05 10:35:00,0.21,12437.0,France
533358,20685,DOORMAT RED RETROSPOT,10,2010-11-17 10:07:00,6.75,13237.0,United Kingdom
572130,23231,WRAP  VINTAGE DOILY ,25,2011-10-21 09:50:00,0.42,13460.0,United Kingdom
531485,22625,RED KITCHEN SCALES,2,2010-11-08 14:51:00,8.5,15992.0,United Kingdom
524270,21506,"FANCY FONT BIRTHDAY CARD, ",12,2010-09-28 11:50:00,0.42,16269.0,United Kingdom
538040,22592,CARDHOLDER HOLLY WREATH METAL,1,2010-12-09 13:08:00,3.75,16520.0,United Kingdom
506558,17033,"BROCADE PURSE,SMALL ARCH BUTTON",36,2010-04-30 11:47:00,0.29,15013.0,United Kingdom
524270,82580,BATHROOM METAL SIGN,12,2010-09-28 11:50:00,0.55,16269.0,United Kingdom
581425,22116,METAL SIGN HIS DINNER IS SERVED,2,2011-12-08 15:31:00,0.79,14796.0,United Kingdom
521668,22624,IVORY KITCHEN SCALES,2,2010-09-07 15:20:00,8.5,12819.0,United Kingdom
491109,22207,FRYING PAN UNION FLAG,2,2009-12-09 14:30:00,4.25,13825.0,United Kingdom
537262,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2010-12-06 11:26:00,2.95,15039.0,United Kingdom
557872,C2,CARRIAGE,1,2011-06-23 12:42:00,50.0,14911.0,EIRE
530906,20971,PINK BLUE FELT CRAFT TRINKET BOX,4,2010-11-04 15:40:00,1.25,17965.0,United Kingdom
574589,23265,SET OF 3 WOODEN TREE DECORATIONS,3,2011-11-06 10:33:00,1.25,15017.0,United Kingdom
573496,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-10-31 11:59:00,2.95,17841.0,United Kingdom
507368,22382,LUNCH BAG SPACEBOY DESIGN ,2,2010-05-07 17:28:00,1.65,13969.0,United Kingdom
575070,21927,BLUE/CREAM STRIPE CUSHION COVER ,1,2011-11-08 12:58:00,1.25,17841.0,United Kingdom
531875,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12,2010-11-10 11:47:00,2.1,14725.0,United Kingdom
523194,84987,SET OF 36 TEATIME PAPER DOILIES,12,2010-09-21 08:12:00,1.45,13375.0,United Kingdom
493802,85121B,RETRO LAUNDRY TUB PINK,4,2010-01-07 11:22:00,8.5,16985.0,United Kingdom
508504,22099,CARAVAN SQUARE TISSUE BOX,3,2010-05-16 16:05:00,1.25,13451.0,United Kingdom
503972,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,2010-04-08 17:44:00,1.25,17180.0,United Kingdom
540523,22241,GARLAND WOODEN HAPPY EASTER,1,2011-01-09 12:51:00,1.25,13069.0,United Kingdom
550997,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,2011-04-26 09:04:00,2.95,17735.0,United Kingdom
533154,22027,TEA PARTY BIRTHDAY CARD,12,2010-11-16 14:01:00,0.42,13458.0,United Kingdom
572182,22816,CARD MOTORBIKE SANTA,12,2011-10-21 10:32:00,0.42,13588.0,United Kingdom
565456,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-09-04 16:12:00,4.95,16629.0,United Kingdom
576931,22994,TRAVEL CARD WALLET RETROSPOT,24,2011-11-17 11:10:00,0.42,13028.0,United Kingdom
512177,22607,WOODEN ROUNDERS GARDEN SET ,2,2010-06-14 12:01:00,8.5,15150.0,United Kingdom
572082,22582,PACK OF 6 SWEETIE GIFT BOXES,12,2011-10-20 14:18:00,2.55,17672.0,United Kingdom
516494,21531,RED RETROSPOT SUGAR JAM BOWL,3,2010-07-21 10:42:00,2.55,13048.0,United Kingdom
559680,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,2011-07-11 14:47:00,0.19,12717.0,Greece
512250,21755,LOVE BUILDING BLOCK WORD,3,2010-06-14 12:46:00,5.95,16814.0,United Kingdom
521175,M,Manual,1,2010-09-02 15:50:00,7.95,15901.0,United Kingdom
578620,23337,EGG FRYING PAN MINT ,1,2011-11-24 15:21:00,2.08,17247.0,United Kingdom
522814,22318,FIVE HEART HANGING DECORATION,6,2010-09-16 18:24:00,2.95,12921.0,United Kingdom
562593,22948,METAL DECORATION NAUGHTY CHILDREN ,6,2011-08-07 15:43:00,0.85,16549.0,United Kingdom
537618,22544,MINI JIGSAW SPACEBOY,24,2010-12-07 13:50:00,0.36,15061.0,United Kingdom
573093,22197,POPCORN HOLDER,3,2011-10-27 14:38:00,0.85,18283.0,United Kingdom
560650,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-07-20 11:38:00,8.5,15529.0,United Kingdom
496331,21390,FILIGRIS HEART WITH BUTTERFLY,24,2010-01-31 13:48:00,1.25,13897.0,United Kingdom
525014,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,12,2010-10-03 11:17:00,2.95,14911.0,EIRE
539760,51014C,"FEATHER PEN,COAL BLACK",12,2010-12-21 17:16:00,0.85,17400.0,United Kingdom
532757,22121,NOEL WOODEN BLOCK LETTERS ,1,2010-11-14 13:42:00,5.95,17288.0,United Kingdom
545053,22244,3 HOOK HANGER MAGIC GARDEN,1,2011-02-27 12:41:00,1.95,17516.0,United Kingdom
529811,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,2010-10-31 11:06:00,2.95,15569.0,United Kingdom
533860,22810,SET OF 6 T-LIGHTS SNOWMEN,6,2010-11-19 11:32:00,2.95,14813.0,United Kingdom
535816,84875D,BLUE SQUARE COMPACT MIRROR,1,2010-11-28 15:25:00,3.75,14986.0,United Kingdom
518314,85131C,BEADED CRYSTAL HEART BLUE ON STICK,24,2010-08-06 12:13:00,0.38,13920.0,United Kingdom
578243,79321,CHILLI LIGHTS,4,2011-11-23 12:33:00,5.75,13448.0,United Kingdom
529934,21733,RED HANGING HEART T-LIGHT HOLDER,5,2010-10-31 14:25:00,2.95,14415.0,United Kingdom
544839,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,2011-02-24 10:50:00,0.42,14841.0,United Kingdom
550179,21703,BAG 125g SWIRLY MARBLES,12,2011-04-14 17:29:00,0.42,15220.0,United Kingdom
576779,22138,BAKING SET 9 PIECE RETROSPOT ,4,2011-11-16 13:25:00,4.95,14554.0,United Kingdom
492777,79320, FLAMINGO LIGHTS,4,2009-12-18 16:06:00,4.95,13468.0,United Kingdom
552302,21947,SET OF 6 HEART CHOPSTICKS,1,2011-05-08 14:59:00,1.25,14606.0,United Kingdom
524112,22654,DELUXE SEWING KIT ,3,2010-09-27 13:24:00,5.95,15358.0,United Kingdom
537852,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2010-12-08 15:56:00,3.75,17340.0,United Kingdom
510038,22215,CAKE STAND WHITE TWO TIER LACE,2,2010-05-26 15:48:00,8.5,13920.0,United Kingdom
572544,22144,CHRISTMAS CRAFT LITTLE FRIENDS,4,2011-10-24 16:34:00,2.1,16023.0,United Kingdom
523149,21967,PACK OF 12 SKULL TISSUES,1,2010-09-20 14:49:00,0.29,17585.0,United Kingdom
514714,84800L,LARGE WHITE/PINK ROSE ART FLOWER,24,2010-07-05 15:42:00,0.85,14918.0,United Kingdom
513019,22523,CHILDS GARDEN FORK PINK,3,2010-06-21 11:55:00,0.85,14593.0,United Kingdom
531750,20765,CHRYSANTHEMUM SKETCHBOOK ,1,2010-11-09 13:06:00,3.75,15325.0,United Kingdom
501033,22294,HEART FILIGREE DOVE  SMALL,1,2010-03-11 18:18:00,1.25,16918.0,United Kingdom
524094,22669,RED BABY BUNTING ,10,2010-09-27 12:06:00,2.95,17677.0,United Kingdom
498350,22172,METAL SHELF WITH RAIL ,1,2010-02-18 12:25:00,8.5,14085.0,United Kingdom
491622,72598,SET/12 TAPER CANDLES,5,2009-12-11 14:20:00,0.85,13415.0,United Kingdom
579300,23333,IVORY WICKER HEART MEDIUM,24,2011-11-29 11:30:00,1.25,14667.0,United Kingdom
491736,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,9,2009-12-14 10:34:00,5.95,13013.0,United Kingdom
499944,71053,WHITE METAL LANTERN,2,2010-03-03 12:34:00,3.75,14530.0,United Kingdom
540834,22499,WOODEN UNION JACK BUNTING,4,2011-01-11 14:50:00,5.95,14733.0,United Kingdom
515768,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2010-07-14 14:30:00,1.95,18096.0,United Kingdom
547063,21389,IVORY HANGING DECORATION  BIRD,6,2011-03-20 13:33:00,0.85,14769.0,United Kingdom
538168,22110,BIRD HOUSE HOT WATER BOTTLE,1,2010-12-09 19:23:00,2.55,14702.0,United Kingdom
566913,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,3,2011-09-15 14:07:00,0.55,17602.0,United Kingdom
580128,21918,SET 12 KIDS COLOUR  CHALK STICKS,2,2011-12-01 17:56:00,0.42,17576.0,United Kingdom
500010,22383,LUNCH BAG SUKI  DESIGN ,10,2010-03-04 10:06:00,1.65,13377.0,United Kingdom
563011,22197,POPCORN HOLDER,24,2011-08-11 12:00:00,0.85,16283.0,United Kingdom
516593,21217,RED SPOTTY ROUND CAKE TINS,4,2010-07-21 13:59:00,9.95,17469.0,United Kingdom
543010,22961,JAM MAKING SET PRINTED,12,2011-02-02 13:16:00,1.45,18250.0,United Kingdom
580977,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,6,2011-12-06 15:32:00,7.95,16569.0,United Kingdom
514138,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,2010-06-30 13:43:00,0.85,14911.0,EIRE
542608,20615,BLUE POLKADOT PASSPORT COVER,1,2011-01-30 13:51:00,2.1,16770.0,United Kingdom
566566,84660A,WHITE STITCHED WALL CLOCK,1,2011-09-13 12:32:00,7.46,14096.0,United Kingdom
569524,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,2011-10-04 14:42:00,6.75,14506.0,United Kingdom
490928,20829,GLITTER HANGING BUTTERFLY STRING,3,2009-12-08 13:41:00,2.1,14085.0,United Kingdom
506209,21231,SWEETHEART CERAMIC TRINKET BOX,24,2010-04-28 11:29:00,1.25,15791.0,United Kingdom
517154,21257,VICTORIAN SEWING BOX MEDIUM,6,2010-07-27 10:48:00,7.95,13722.0,United Kingdom
504148,22443,GROW YOUR OWN HERBS SET OF 3,2,2010-04-11 13:37:00,7.95,13180.0,United Kingdom
538646,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,2010-12-13 14:55:00,0.85,17293.0,United Kingdom
534473,22891,TEA FOR ONE POLKADOT,3,2010-11-23 10:41:00,4.25,15730.0,United Kingdom
529513,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,24,2010-10-28 14:51:00,1.25,14134.0,United Kingdom
531746,22804,CANDLEHOLDER PINK HANGING HEART,1,2010-11-09 13:00:00,2.95,14527.0,United Kingdom
494912,16161M,WRAP  PINK FLOCK,25,2010-01-19 17:03:00,0.42,16705.0,United Kingdom
560106,23232,WRAP VINTAGE LEAF DESIGN,150,2011-07-14 20:01:00,0.42,17554.0,United Kingdom
535945,22585,PACK OF 6 BIRDY GIFT TAGS,24,2010-11-29 11:53:00,1.25,17671.0,United Kingdom
577049,85049E,SCANDINAVIAN REDS RIBBONS,2,2011-11-17 13:58:00,1.25,17397.0,United Kingdom
490759,85034A,3 GARDENIA MORRIS BOXED CANDLES,48,2009-12-08 09:46:00,3.81,15971.0,United Kingdom
513190,85131A,BEADED PEARL HEART WHITE ON STICK,3,2010-06-22 14:21:00,1.25,16894.0,United Kingdom
569523,21786,POLKADOT RAIN HAT ,4,2011-10-04 14:41:00,0.42,16033.0,United Kingdom
558909,21390,FILIGRIS HEART WITH BUTTERFLY,48,2011-07-05 09:10:00,1.25,13408.0,United Kingdom
536796,21354,TOAST ITS - BEST MUM,1,2010-12-02 15:46:00,1.25,15574.0,United Kingdom
547897,22548,HEADS AND TAILS SPORTING FUN,12,2011-03-28 11:36:00,1.25,12792.0,Portugal
526863,20725,LUNCH BAG RED RETROSPOT,10,2010-10-13 13:08:00,1.65,15203.0,United Kingdom
518227,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2010-08-05 14:57:00,1.65,15271.0,United Kingdom
562127,47504K,ENGLISH ROSE GARDEN SECATEURS,12,2011-08-03 08:21:00,0.79,13717.0,United Kingdom
547324,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-03-22 11:27:00,1.25,13014.0,United Kingdom
570492,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-11 08:23:00,2.08,14194.0,United Kingdom
555495,23200,JUMBO BAG PEARS,10,2011-06-03 14:42:00,2.08,17068.0,United Kingdom
513349,21621,VINTAGE UNION JACK BUNTING,1,2010-06-24 11:28:00,8.5,14606.0,United Kingdom
528625,35598B,BLACK CHRISTMAS TREE 60CM,1,2010-10-24 10:56:00,2.95,17843.0,United Kingdom
514852,22174,PHOTO CUBE,6,2010-07-06 16:36:00,1.65,16229.0,United Kingdom
571463,23154,SET OF 4 JAM JAR MAGNETS,12,2011-10-17 14:23:00,2.08,16463.0,United Kingdom
580516,51014A,"FEATHER PEN,HOT PINK",12,2011-12-04 14:15:00,0.39,17954.0,United Kingdom
511638,16051,TEATIME PENCIL W STAMP ASST,36,2010-06-09 13:08:00,0.42,17346.0,United Kingdom
569843,20984,12 PENCILS TALL TUBE POSY,6,2011-10-06 13:29:00,0.29,14449.0,United Kingdom
573094,22727,ALARM CLOCK BAKELIKE RED ,1,2011-10-27 14:39:00,3.75,15707.0,United Kingdom
498890,20728,LUNCH BAG CARS BLUE,10,2010-02-23 13:21:00,1.65,12682.0,France
530656,85132A,CHARLIE + LOLA BISCUITS TINS,2,2010-11-04 09:59:00,9.95,15888.0,United Kingdom
533188,22968,ROSE COTTAGE KEEPSAKE BOX ,2,2010-11-16 14:46:00,9.95,17629.0,United Kingdom
509634,22482,BLUE TEA TOWEL CLASSIC DESIGN,1,2010-05-25 10:23:00,1.25,13324.0,United Kingdom
525942,22471,TV DINNER TRAY AIR HOSTESS ,6,2010-10-07 17:27:00,4.95,15498.0,United Kingdom
498610,22151,PLACE SETTING WHITE HEART,60,2010-02-22 09:17:00,0.42,13393.0,United Kingdom
577407,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-11-20 10:37:00,2.55,14739.0,United Kingdom
502489,22618,COOKING SET RETROSPOT,2,2010-03-25 10:04:00,9.95,15527.0,United Kingdom
508202,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,2010-05-13 14:18:00,1.06,17416.0,United Kingdom
526267,22902,TOTE BAG I LOVE LONDON,36,2010-10-11 10:56:00,2.1,12678.0,France
501182,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2010-03-15 11:39:00,0.85,16186.0,United Kingdom
580070,22077,6 RIBBONS RUSTIC CHARM,12,2011-12-01 13:47:00,1.95,12919.0,United Kingdom
572065,22553,PLASTERS IN TIN SKULLS,3,2011-10-20 13:06:00,1.65,12556.0,Spain
513163,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,6,2010-06-22 10:55:00,0.42,16883.0,United Kingdom
551387,22840,ROUND CAKE TIN VINTAGE RED,4,2011-04-28 11:40:00,7.95,14240.0,United Kingdom
560033,23236,DOILEY STORAGE TIN,6,2011-07-14 13:28:00,2.89,12388.0,Australia
525010,22505,MEMO BOARD COTTAGE DESIGN,4,2010-10-03 10:51:00,4.95,16923.0,United Kingdom
527093,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,2010-10-14 16:14:00,8.5,17823.0,United Kingdom
534200,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-11-21 15:14:00,3.75,15350.0,United Kingdom
534154,84534B,FAIRY CAKE NOTEBOOK A5 SIZE,4,2010-11-21 12:29:00,0.85,16007.0,United Kingdom
